"id";"betweenness";"closeness";"eccentricity";"harmonic_closeness";"page_rank";"indegree";"outdegree";"degree";"eigenvector";"modularity_class";"clustering_coefficient";"strongly_component";"weakly_component";"interactions";"id_graph_analysis_context";"id_user";"id_community";"profile_1";"profile_2"
"230851";"0";"0,27440353460972017";"7";"0,28604602424911624";"0,00002191810650893231";"1";"3";"4";"0,00021615333013942775";"31";"0,3333333432674408";"1666";"0";"6";"72";"34648";"9";"1";"1"
"230852";"240,81314826288826";"0,30879915124991714";"6";"0,32643690501753114";"0,000046837420168676984";"5";"5";"10";"0,00341756541352834";"31";"0,3194444477558136";"1057";"0";"15";"72";"34650";"9";"1";"1"
"230853";"0";"0";"0";"0";"0,00005387763721927459";"1";"0";"1";"0,015053453764621976";"3";"0";"967";"0";"1";"72";"34651";"9";"1";"1"
"230854";"0";"0,29475416060241727";"7";"0,3092477867059192";"0,00002191810650893231";"1";"3";"4";"0,00021615333013942775";"31";"0,5";"1667";"0";"6";"72";"34652";"9";"1";"1"
"230855";"0";"0,29179978700745474";"7";"0,3057775665010491";"0,00002191810650893231";"0";"3";"3";"0";"34";"0,5";"1668";"0";"4";"72";"34653";"9";"1";"4"
"230856";"17,37982884064452";"0,28739817329054557";"6";"0,2993915968792467";"0,000028949238837324467";"2";"5";"7";"0,0012100946444063441";"3";"0,30000001192092896";"1057";"0";"9";"72";"34655";"9";"1";"1"
"230857";"66923,31464470354";"0,34450362479656754";"6";"0,3678727363824936";"0,0002481219446305947";"19";"30";"49";"0,04808276878262227";"3";"0,19450317323207855";"1057";"0";"98";"72";"34656";"9";"4";"4"
"230858";"30860,012954413385";"0,3516840356441625";"6";"0,3755708252809266";"0,00011456555337799502";"9";"28";"37";"0,014988078180703305";"21";"0,24064171314239502";"1057";"0";"96";"72";"34659";"9";"4";"4"
"230859";"15131";"0,31242452703609286";"6";"0,3296864934507125";"0,00005802418155567766";"2";"9";"11";"0,0153874542379017";"5";"0,4166666567325592";"1057";"0";"14";"72";"34660";"9";"1";"1"
"230860";"131,76241723600816";"0,2794144117117658";"7";"0,2913913514729485";"0,0000868074382730799";"3";"3";"6";"0,005192861924987353";"21";"0,1666666716337204";"1057";"0";"6";"72";"34662";"9";"4";"4"
"230861";"0";"0,31543306020180134";"6";"0,33380563904393157";"0,00002191810650893231";"0";"13";"13";"0";"1";"0,44871795177459717";"1669";"0";"14";"72";"34663";"9";"4";"4"
"230862";"0";"0";"0";"0";"0,000028386202023613755";"1";"0";"1";"0,001680172515455537";"26";"0";"81";"0";"1";"72";"34664";"9";"1";"1"
"230863";"0";"0,2931956945930635";"6";"0,3082045226849832";"0,00002191810650893231";"1";"5";"6";"0,00021615333013942775";"21";"0,44999998807907104";"1670";"0";"6";"72";"34666";"9";"4";"4"
"230864";"0";"0,30654820664692334";"6";"0,3219979962787975";"0,00002191810650893231";"0";"3";"3";"0";"26";"1";"1671";"0";"3";"72";"34673";"9";"1";"1"
"230865";"269,55335292153603";"0,2786747996651118";"6";"0,2898927038626599";"0,00003433464979945024";"1";"4";"5";"0,00021615333013942775";"3";"0";"1673";"0";"6";"72";"34675";"9";"1";"1"
"230866";"395,93163788491967";"0,30244187556825564";"7";"0,3173635183083266";"0,00006194543618597872";"2";"3";"5";"0,010222802304970973";"26";"0,5";"1057";"0";"7";"72";"34678";"9";"1";"1"
"230867";"0";"0,2661142857142857";"7";"0,2768050144687483";"0,00008019085601020096";"2";"2";"4";"0,010480144281813377";"34";"0,6666666865348816";"1057";"0";"6";"72";"34681";"9";"1";"1"
"230868";"0";"0,26614101245571936";"7";"0,2768529309534051";"0,00002191810650893231";"0";"1";"1";"0";"34";"0";"1674";"0";"1";"72";"34682";"9";"1";"1"
"230869";"0";"0,2593417608731971";"7";"0,26894945652729896";"0,000041733341071567977";"1";"1";"2";"0,001968336391155944";"31";"0";"1057";"0";"2";"72";"34684";"9";"1";"1"
"230870";"4618717,633851743";"0,41252546726902295";"6";"0,45880037219954656";"0,01240611130094548";"1061";"330";"1391";"0,7296011381950667";"3";"0,010812753811478615";"1057";"0";"3813";"72";"34685";"9";"4";"4"
"230871";"10,431947110436813";"0,3077990746860542";"6";"0,32498747405339035";"0,000031371365941019574";"2";"8";"10";"0,0008053409905707501";"31";"0,5972222089767456";"1057";"0";"18";"72";"34686";"9";"1";"1"
"230872";"0";"0,28827825225894294";"6";"0,30234721625876404";"0,00002191810650893231";"0";"2";"2";"0";"26";"0";"1675";"0";"2";"72";"34689";"9";"4";"4"
"230873";"0";"0,305582890507118";"7";"0,32066541945244553";"0,00002191810650893231";"1";"7";"8";"0,00021615333013942775";"3";"0,3095238208770752";"1676";"0";"9";"72";"34691";"9";"1";"1"
"230874";"0";"0,28980277483979344";"6";"0,3040503792757955";"0,00002191810650893231";"0";"3";"3";"0";"31";"0,5";"1677";"0";"3";"72";"34692";"9";"1";"1"
"230875";"0";"0,221767477275972";"8";"0,22728617412631022";"0,00003274159928183034";"1";"1";"2";"0,00023216878422619333";"26";"0";"1650";"0";"2";"72";"34693";"9";"1";"1"
"230876";"12232,978421828335";"0,27423153927688143";"7";"0,2855184719367676";"0,000059935449793305264";"3";"4";"7";"0,0009424798426540173";"31";"0,4166666567325592";"1057";"0";"7";"72";"34694";"9";"4";"4"
"230877";"0";"0,28533806957373836";"7";"0,2979220965054803";"0,00002191810650893231";"0";"3";"3";"0";"31";"0,5";"1679";"0";"3";"72";"34695";"9";"1";"1"
"230878";"0";"0,2779899737407496";"7";"0,29023645954732175";"0,00002191810650893231";"0";"4";"4";"0";"26";"0,1666666716337204";"1680";"0";"4";"72";"34696";"9";"1";"1"
"230879";"0";"0";"0";"0";"0,00003675718234480221";"1";"0";"1";"0,0011459079897124585";"26";"0";"537";"0";"1";"72";"34702";"9";"1";"1"
"230880";"0";"0,29110680582463594";"7";"0,30477877282299504";"0,00002191810650893231";"1";"6";"7";"0,00021615333013942775";"3";"0,5333333611488342";"1681";"0";"8";"72";"34703";"9";"1";"1"
"230881";"0";"0,25206991720331184";"7";"0,26134453781512995";"0,00002191810650893231";"0";"2";"2";"0";"34";"0";"1682";"0";"2";"72";"34710";"9";"1";"1"
"230882";"0";"0,2694198623402163";"7";"0,2798068862581538";"0,00002812841708170936";"2";"2";"4";"0,0004323066602788555";"31";"0,5";"1678";"0";"7";"72";"34711";"9";"1";"1"
"230883";"0";"0,2544808743169399";"7";"0,2638905078887942";"0,000023050109562656705";"1";"1";"2";"0,0002586816560212839";"26";"0,5";"1057";"0";"2";"72";"34713";"9";"1";"1"
"230884";"0";"0,2920925565937167";"7";"0,30642110858941807";"0,00002191810650893231";"0";"1";"1";"0";"3";"0";"1683";"0";"1";"72";"34714";"9";"4";"4"
"230885";"0";"0,26647974364843213";"7";"0,27656011943106756";"0,00003258198949095715";"1";"1";"2";"0,0021529881247593944";"26";"1";"1057";"0";"2";"72";"34716";"9";"1";"1"
"230886";"0";"0,28707013435227413";"6";"0,29869758122226725";"0,00002191810650893231";"0";"2";"2";"0";"31";"1";"1684";"0";"3";"72";"34719";"9";"1";"1"
"230887";"0";"0,2782624282982792";"7";"0,2900912093417995";"0,000056773470843080284";"2";"3";"5";"0,005548038377143412";"34";"0,8333333134651184";"1057";"0";"5";"72";"34721";"9";"1";"1"
"230888";"0";"0";"0";"0";"0,00005265039336033227";"1";"0";"1";"0,0090899497964539";"5";"0";"854";"0";"1";"72";"34722";"9";"1";"1"
"230889";"0";"0,30498264911936096";"6";"0,32159009589236587";"0,00002191810650893231";"1";"5";"6";"0,00021615333013942775";"21";"0,44999998807907104";"1685";"0";"6";"72";"34723";"9";"1";"4"
"230890";"284,8704041097863";"0,3071089422316012";"6";"0,3237778254956634";"0,000048309819222799706";"5";"5";"10";"0,0036331395272229624";"3";"0,3888888955116272";"1057";"0";"14";"72";"34724";"9";"1";"4"
"230891";"212,42241975754834";"0,29117168938351884";"7";"0,3047230487642731";"0,00003800621738557891";"1";"1";"2";"0,00028062603807410406";"34";"0";"1057";"0";"2";"72";"34728";"9";"1";"1"
"230892";"0";"0";"0";"0";"0,000026405743493147015";"1";"0";"1";"0,0005133092813429617";"26";"0";"998";"0";"1";"72";"34729";"9";"1";"1"
"230893";"0";"0,29512766901096116";"7";"0,3093234374041542";"0,00002191810650893231";"0";"3";"3";"0";"26";"0,6666666865348816";"1686";"0";"3";"72";"34730";"9";"1";"1"
"230894";"15563,853482312295";"0,31265525344075196";"6";"0,33072793643976073";"0,00023734440643270426";"17";"9";"26";"0,04024623449857319";"3";"0,20952381193637848";"1057";"0";"34";"72";"34731";"9";"4";"4"
"230895";"15,806307152743454";"0,28699081777284774";"7";"0,2995715614998383";"0,00002802101981676325";"2";"4";"6";"0,0005936198104332234";"26";"0,3333333432674408";"1057";"0";"8";"72";"34735";"9";"4";"4"
"230896";"0";"0,33190913622445345";"6";"0,35308589000928586";"0,00002191810650893231";"0";"17";"17";"0";"5";"0,18382352590560913";"1690";"0";"18";"72";"34738";"9";"4";"4"
"230897";"8739,989269187525";"0,30261875365520824";"7";"0,31839371350858836";"0,00003969431151005324";"5";"6";"11";"0,0017434298530262364";"5";"0,2222222238779068";"1057";"0";"16";"72";"34739";"9";"4";"4"
"230898";"0";"0,2920925565937167";"7";"0,30642110858941807";"0,00002191810650893231";"0";"1";"1";"0";"3";"0";"1691";"0";"1";"72";"34740";"9";"1";"1"
"230899";"0";"0,29038089894644975";"6";"0,30483039931300715";"0,00002191810650893231";"0";"2";"2";"0";"31";"1";"1692";"0";"2";"72";"34744";"9";"1";"1"
"230900";"0";"0,3099341273537827";"7";"0,32683401827883757";"0,00002191810650893231";"0";"8";"8";"0";"31";"0,4464285671710968";"1693";"0";"10";"72";"34745";"9";"4";"4"
"230901";"13017,355513784534";"0,3368535262206148";"6";"0,3581704960274742";"0,00015528514757274148";"9";"17";"26";"0,032116673418975554";"21";"0,3466666638851166";"1057";"0";"44";"72";"34748";"9";"1";"4"
"230902";"0";"0,30516247379454925";"6";"0,32209818233862386";"0,00002191810650893231";"0";"2";"2";"0";"31";"1";"1694";"0";"2";"72";"34749";"9";"1";"1"
"230903";"0";"0,2693931856308209";"7";"0,27975960407783557";"0,000056773470843080284";"2";"2";"4";"0,005548038377143412";"31";"0,6666666865348816";"1057";"0";"5";"72";"34752";"9";"1";"1"
"230904";"0";"0,27408061194468963";"7";"0,2851065243615701";"0,00002191810650893231";"0";"1";"1";"0";"1";"0";"1695";"0";"1";"72";"34754";"9";"1";"4"
"230905";"0";"0";"0";"0";"0,00003594989508190707";"1";"0";"1";"0,0009375208190925423";"26";"0";"184";"0";"1";"72";"34755";"9";"1";"1"
"230906";"0";"0,29038089894644975";"6";"0,30483039931300715";"0,00002191810650893231";"0";"2";"2";"0";"31";"1";"1696";"0";"2";"72";"34758";"9";"1";"1"
"230907";"6,171525528945194";"0,24585577024601415";"7";"0,2541330511160922";"0,000028797929830107295";"1";"1";"2";"0,00041551982767308376";"21";"0";"1057";"0";"2";"72";"34760";"9";"1";"1"
"230908";"0";"0,30232407166969616";"7";"0,31728785136557747";"0,00007493141049720058";"2";"4";"6";"0,021360887221034786";"3";"0,75";"1057";"0";"6";"72";"34763";"9";"1";"1"
"230909";"0";"0,26614101245571936";"7";"0,2768529309534051";"0,00002191810650893231";"0";"1";"1";"0";"34";"0";"1697";"0";"1";"72";"34764";"9";"1";"1"
"230910";"38702,382453386";"0,3455260424395311";"6";"0,36917543482927867";"0,00038953560078961737";"28";"28";"56";"0,058971342009058514";"31";"0,18363499641418457";"1057";"0";"126";"72";"34765";"9";"4";"4"
"230911";"0";"0,29457903725725854";"7";"0,30932134932564026";"0,00008873300155342257";"2";"2";"4";"0,02031221890241982";"31";"1";"1057";"0";"4";"72";"34766";"9";"4";"4"
"230912";"0";"0";"0";"0";"0,00002493444965672989";"1";"0";"1";"0,00025824357517917877";"31";"0";"662";"0";"1";"72";"34770";"9";"1";"1"
"230913";"0";"0,2837994272832511";"7";"0,2959409311169707";"0,00002191810650893231";"1";"4";"5";"0,00021615333013942775";"3";"0,5";"1698";"0";"10";"72";"34771";"9";"1";"1"
"230914";"394,1076770005033";"0,3093529958814933";"6";"0,32621501682054965";"0,00006367670772403379";"3";"7";"10";"0,008331138680294344";"31";"0,3571428656578064";"1057";"0";"18";"72";"34772";"9";"4";"4"
"230915";"0";"0,3082726671078756";"6";"0,32492128238155915";"0,00002191810650893231";"1";"4";"5";"0,00021615333013942775";"1";"0,75";"1699";"0";"8";"72";"34773";"9";"1";"4"
"230916";"0";"0";"0";"0";"0,0000621868346965037";"3";"0";"3";"0,015620750609775755";"21";"0,1666666716337204";"942";"0";"3";"72";"34778";"9";"1";"4"
"230917";"729,8249633868793";"0,25996427375237247";"7";"0,269743959426161";"0,00019124272899400768";"11";"2";"13";"0,027361763228607866";"21";"0,1818181872367859";"1057";"0";"22";"72";"34779";"9";"4";"4"
"230918";"4658";"0,32399165507649513";"6";"0,34295628532588374";"0,00004408864632161516";"2";"9";"11";"0,00044045742441158666";"26";"0,5555555820465088";"1700";"0";"18";"72";"34781";"9";"1";"1"
"230919";"0";"0,2911352838209552";"7";"0,3046693661359716";"0,00007493141049720058";"1";"1";"2";"0,0208293881786728";"34";"0";"1057";"0";"3";"72";"34782";"9";"1";"1"
"230920";"28,76213957963235";"0,25683873814251046";"7";"0,2660480382833856";"0,000055219380574016";"8";"2";"10";"0,00499054300857616";"31";"0,1111111119389534";"1057";"0";"10";"72";"34783";"9";"4";"4"
"230921";"0";"0";"0";"0";"0,000057778609990240734";"1";"0";"1";"0,009200450065632653";"21";"0";"610";"0";"1";"72";"34786";"9";"1";"1"
"230922";"0";"0,2557373448995278";"7";"0,26505039972193556";"0,00002812841708170936";"1";"1";"2";"0,00020829388178672802";"31";"0,5";"1701";"0";"2";"72";"34787";"9";"1";"1"
"230923";"0";"0,2447210841474945";"7";"0,2525429532190689";"0,00002608217551113257";"1";"1";"2";"0,00022415930471140447";"26";"0";"1700";"0";"2";"72";"34789";"9";"1";"1"
"230924";"7661,955842095021";"0,26016759776536313";"7";"0,2700512285652965";"0,00009251854210418816";"7";"3";"10";"0,012371737600598778";"21";"0,1666666716337204";"1057";"0";"18";"72";"34790";"9";"4";"4"
"230925";"105,02151261907746";"0,2557386051619989";"7";"0,26505363150199185";"0,00008831924351532792";"3";"1";"4";"0,014370516132890832";"31";"0,1666666716337204";"1057";"0";"4";"72";"34792";"9";"4";"4"
"230926";"0";"0";"0";"0";"0,000057778609990240734";"1";"0";"1";"0,009200450065632653";"21";"0";"611";"0";"1";"72";"34795";"9";"1";"1"
"230927";"0";"0,30989288803140175";"6";"0,3271897810218916";"0,00002191810650893231";"1";"5";"6";"0,00021615333013942775";"31";"0,75";"1702";"0";"9";"72";"34798";"9";"1";"4"
"230928";"0";"0,2982388728786423";"7";"0,3137698497908894";"0,000057778609990240734";"2";"3";"5";"0,009551697684801266";"21";"0,75";"1057";"0";"15";"72";"34803";"9";"1";"1"
"230929";"0";"0,2882163634113133";"6";"0,30216162049960416";"0,00005802418155567766";"1";"1";"2";"0,0149470531937327";"31";"0";"1057";"0";"2";"72";"34805";"9";"4";"4"
"230930";"77214,21566190972";"0,34458009618941915";"6";"0,3695512132273872";"0,0006088275519231751";"25";"41";"66";"0,11173911533487531";"3";"0,25628286600112915";"1057";"0";"216";"72";"34810";"9";"4";"4"
"230931";"0";"0,2866990829076137";"6";"0,29925933877200306";"0,00002191810650893231";"0";"4";"4";"0";"31";"0,6666666865348816";"1703";"0";"4";"72";"34816";"9";"1";"1"
"230932";"0";"0,2859510219112502";"6";"0,29829004793589187";"0,00002191810650893231";"0";"6";"6";"0";"5";"0,3333333432674408";"1705";"0";"8";"72";"34817";"9";"1";"1"
"230933";"0";"0,2761605501867552";"7";"0,28750792287717997";"0,00002191810650893231";"0";"3";"3";"0";"21";"0";"1706";"0";"5";"72";"34818";"9";"1";"1"
"230934";"0";"0,2950041157474831";"7";"0,3099397990576317";"0,00002191810650893231";"0";"4";"4";"0";"26";"0,25";"1708";"0";"4";"72";"34820";"9";"1";"1"
"230935";"0";"0,2711923614345598";"7";"0,2829658140628521";"0,00002191810650893231";"1";"3";"4";"0,00021615333013942775";"31";"0,3333333432674408";"1709";"0";"6";"72";"34821";"9";"1";"1"
"230936";"0";"0,2786885245901639";"7";"0,2903080210186256";"0,00002191810650893231";"0";"3";"3";"0";"31";"0,3333333432674408";"1710";"0";"3";"72";"34823";"9";"1";"1"
"230937";"4251,363509258536";"0,3032295871858315";"7";"0,3190379050482061";"0,000170875503110739";"15";"3";"18";"0,024634557029199623";"26";"0,08088235557079315";"1057";"0";"18";"72";"34824";"9";"4";"4"
"230938";"0";"0,254008945129268";"7";"0,2630525476241637";"0,000037626310633327764";"1";"1";"2";"0,00151714232179405";"5";"0";"1057";"0";"4";"72";"34829";"9";"1";"1"
"230939";"0";"0,290769518816701";"6";"0,3048722901910253";"0,00002191810650893231";"0";"3";"3";"0";"31";"0,5";"1711";"0";"3";"72";"34831";"9";"1";"1"
"230940";"3405,575202482165";"0,3317424134492093";"6";"0,35172500178941";"0,00006872871629063341";"6";"9";"15";"0,001405084747964813";"34";"0,29120880365371704";"1057";"0";"22";"72";"34832";"9";"4";"4"
"230941";"0";"0,2887786732796032";"6";"0,30298769142693344";"0,00002191810650893231";"1";"3";"4";"0,00021615333013942775";"3";"0,6666666865348816";"1712";"0";"5";"72";"34837";"9";"1";"4"
"230942";"48853,21391252222";"0,3009175497544585";"6";"0,31631951900364536";"0,00007780991516437108";"4";"11";"15";"0,015857697984289154";"31";"0,24242424964904785";"1057";"0";"27";"72";"34838";"9";"4";"4"
"230943";"0";"0";"0";"0";"0,000027931347106362052";"1";"0";"1";"0,0004567527031796628";"31";"0";"781";"0";"1";"72";"34839";"9";"1";"4"
"230944";"0";"0,30600446721849955";"6";"0,32268856447687977";"0,00002191810650893231";"1";"5";"6";"0,00021615333013942775";"31";"0,800000011920929";"1713";"0";"22";"72";"34841";"9";"1";"1"
"230945";"953,9001675806334";"0,2886450973100285";"6";"0,302834442774316";"0,0001629227865749064";"13";"3";"16";"0,022097423999311656";"3";"0,14743590354919434";"1057";"0";"16";"72";"34842";"9";"4";"4"
"230946";"0";"0,2876196356900278";"6";"0,30010376413338796";"0,00002191810650893231";"0";"4";"4";"0";"31";"0,0833333358168602";"1714";"0";"5";"72";"34843";"9";"1";"1"
"230947";"0";"0,23132326644148618";"7";"0,2380011656799356";"0,000027931347106362052";"2";"2";"4";"0,0006836987468680568";"31";"1";"1057";"0";"4";"72";"34844";"9";"1";"4"
"230948";"0";"0,29469088147820033";"7";"0,3090641839729193";"0,00008019085601020096";"2";"3";"5";"0,010480144281813377";"34";"0,8333333134651184";"1057";"0";"8";"72";"34848";"9";"1";"1"
"230949";"0";"0";"0";"0";"0,00003323128552863652";"2";"0";"2";"0,0008499973189871966";"31";"0";"115";"0";"2";"72";"34852";"9";"1";"1"
"230950";"0";"0,2917266862904741";"7";"0,3055807724549635";"0,00002191810650893231";"0";"2";"2";"0";"31";"1";"1715";"0";"2";"72";"34854";"9";"1";"1"
"230951";"0";"0,2690463813319471";"7";"0,27983499969330883";"0,00002191810650893231";"0";"3";"3";"0";"21";"0,3333333432674408";"1716";"0";"3";"72";"34855";"9";"1";"1"
"230952";"0";"0,2911613951743968";"7";"0,3047113005786217";"0,00002191810650893231";"0";"1";"1";"0";"34";"0";"1717";"0";"1";"72";"34857";"9";"1";"4"
"230953";"0";"0,24887796537721735";"8";"0,25757248154736845";"0,00002191810650893231";"1";"2";"3";"0,00021615333013942775";"26";"0,5";"1718";"0";"4";"72";"34858";"9";"1";"1"
"230954";"0";"0,2911352838209552";"7";"0,3046693661359716";"0,00007493141049720058";"1";"1";"2";"0,0208293881786728";"34";"0";"1057";"0";"2";"72";"34859";"9";"1";"1"
"230955";"0";"0,2530146659424226";"7";"0,2622477458136577";"0,00002191810650893231";"1";"3";"4";"0,00021615333013942775";"3";"0,3333333432674408";"1719";"0";"4";"72";"34863";"9";"1";"1"
"230956";"0";"0";"0";"0";"0,000025551157273998176";"1";"0";"1";"0,0002241575524611117";"26";"0";"1720";"0";"1";"72";"34868";"9";"1";"4"
"230957";"0";"0";"0";"0";"0,0000507727378596747";"1";"0";"1";"0,0038111806298497647";"1";"0";"750";"0";"1";"72";"34869";"9";"1";"1"
"230958";"0";"0,30024494005414465";"6";"0,3154071847717143";"0,00002191810650893231";"1";"4";"5";"0,00021615333013942775";"3";"0,5833333134651184";"1721";"0";"7";"72";"34871";"9";"1";"1"
"230959";"0";"0";"0";"0";"0,00006465718705024851";"2";"0";"2";"0,015369767639567967";"3";"0,5";"847";"0";"2";"72";"34873";"9";"1";"1"
"230960";"729,8849960988358";"0,344147206621342";"6";"0,36615489227684617";"0,000045293021708931604";"2";"19";"21";"0,01636028213866057";"5";"0,4093567132949829";"1057";"0";"34";"72";"34876";"9";"4";"4"
"230961";"0";"0,3055883510428965";"6";"0,32257279816841433";"0,00002191810650893231";"1";"4";"5";"0,00021615333013942775";"26";"0,4166666567325592";"1723";"0";"6";"72";"34877";"9";"1";"1"
"230962";"33,944917229263325";"0,2621714414363708";"7";"0,2724222535729647";"0,0000265758394385151";"2";"2";"4";"0,0004403108826005397";"26";"0,3333333432674408";"1722";"0";"4";"72";"34878";"9";"1";"1"
"230963";"35723,47833365471";"0,3468642931625205";"6";"0,3707000214730389";"0,00019177370438607083";"5";"30";"35";"0,027192634546639314";"5";"0,21122995018959045";"1057";"0";"197";"72";"34883";"9";"4";"4"
"230964";"0";"0";"0";"0";"0,00005265039336033227";"1";"0";"1";"0,0090899497964539";"5";"0";"853";"0";"1";"72";"34885";"9";"1";"1"
"230965";"296,8995171652585";"0,2595151852883812";"7";"0,26928484513840173";"0,0000662017790261845";"2";"1";"3";"0,005777353993091074";"26";"0";"1057";"0";"3";"72";"34888";"9";"1";"4"
"230966";"0";"0,2911613951743968";"7";"0,3047113005786217";"0,00002191810650893231";"1";"2";"3";"0,00021615333013942775";"34";"0,5";"1724";"0";"8";"72";"34892";"9";"1";"1"
"230967";"10173,873651405183";"0,3195197255574614";"6";"0,3375885763366882";"0,00014426685473905264";"10";"12";"22";"0,017139793187753338";"21";"0,16842105984687805";"1057";"0";"33";"72";"34893";"9";"4";"4"
"230968";"27771,75783722088";"0,3200247388675096";"6";"0,3392491589721473";"0,0002499063118820373";"7";"23";"30";"0,0471360969586686";"34";"0,25071224570274353";"1057";"0";"51";"72";"34894";"9";"1";"4"
"230969";"3,799276377217554";"0,2557386051619989";"7";"0,26505363150199185";"0,00003275453236148367";"2";"2";"4";"0,0005590867218689266";"31";"0,3333333432674408";"1057";"0";"4";"72";"34895";"9";"1";"1"
"230970";"0";"0,2557373448995278";"7";"0,26505039972193556";"0,00002191810650893231";"0";"1";"1";"0";"31";"0";"1725";"0";"1";"72";"34896";"9";"1";"1"
"230971";"0";"0";"0";"0";"0,00003378380775633671";"1";"0";"1";"0,0006909378368340703";"34";"0";"622";"0";"1";"72";"34903";"9";"1";"1"
"230972";"390,8704681197558";"0,302127935642922";"7";"0,3177280489176503";"0,00009026992191776867";"3";"3";"6";"0,01771401438252733";"21";"0,5";"1057";"0";"14";"72";"34906";"9";"1";"4"
"230973";"0";"0,31676300578034683";"6";"0,3343101474166226";"0,00002191810650893231";"0";"5";"5";"0";"3";"0,75";"1726";"0";"14";"72";"34907";"9";"1";"4"
"230974";"0";"0,2693931856308209";"7";"0,27975960407783557";"0,000056773470843080284";"1";"1";"2";"0,005258765137797842";"31";"0";"1057";"0";"5";"72";"34909";"9";"1";"4"
"230975";"0";"0,271223943169908";"7";"0,2819521969371691";"0,00002191810650893231";"0";"2";"2";"0";"21";"0";"1727";"0";"3";"72";"34911";"9";"4";"4"
"230976";"186,54991016547348";"0,2768233965404506";"7";"0,28883708089205107";"0,000053493767997655526";"2";"3";"5";"0,0020184710109866556";"26";"0";"1057";"0";"5";"72";"34913";"9";"1";"4"
"230977";"0";"0,30513694142314246";"6";"0,3220599813900172";"0,00005387763721927459";"2";"3";"5";"0,015496693873926555";"3";"0,75";"1057";"0";"7";"72";"34914";"9";"1";"1"
"230978";"0";"0";"0";"0";"0,00005802418155567766";"1";"0";"1";"0,0149470531937327";"31";"0";"800";"0";"6";"72";"34916";"9";"1";"1"
"230979";"0";"0,3119266055045872";"6";"0,3294582796622231";"0,00002191810650893231";"0";"3";"3";"0";"31";"1";"1728";"0";"3";"72";"34919";"9";"1";"1"
"230980";"0";"0,3087221633085896";"6";"0,32582653499355296";"0,00002191810650893231";"0";"5";"5";"0";"26";"0,5";"1729";"0";"6";"72";"34920";"9";"1";"1"
"230981";"77893,35918414888";"0,3517637283782763";"6";"0,3774998210578936";"0,0001264863707981094";"4";"40";"44";"0,02626924016979699";"21";"0,22648084163665771";"1057";"0";"90";"72";"34923";"9";"4";"4"
"230982";"0";"0,27297772567409145";"7";"0,2833604302790473";"0,00007581879096630483";"2";"2";"4";"0,008547944300746107";"31";"0,6666666865348816";"1057";"0";"7";"72";"34927";"9";"1";"1"
"230983";"0";"0";"0";"0";"0,00005244053956726746";"2";"0";"2";"0,0019827512137852487";"21";"0";"668";"0";"2";"72";"34930";"9";"1";"1"
"230984";"0";"0,29469088147820033";"7";"0,3090641839729193";"0,00007493141049720058";"1";"2";"3";"0,0208293881786728";"34";"1";"1057";"0";"3";"72";"34931";"9";"1";"1"
"230985";"15218,172700968818";"0,29785737128237927";"6";"0,31222532388518565";"0,00012719192870231315";"10";"6";"16";"0,03051584729459172";"1";"0,3186813294887543";"1057";"0";"25";"72";"34932";"9";"4";"4"
"230986";"0";"0,3068256687310581";"6";"0,3231801589005734";"0,000024606365401075765";"1";"2";"3";"0,0005999232569564683";"21";"0,8333333134651184";"1057";"0";"3";"72";"34933";"9";"1";"4"
"230987";"0";"0,2998969868658254";"7";"0,3158600666543946";"0,00002191810650893231";"0";"3";"3";"0";"21";"1";"1730";"0";"3";"72";"34934";"9";"1";"1"
"230988";"0";"0,29137995746277995";"7";"0,3050297491259238";"0,00002191810650893231";"0";"2";"2";"0";"34";"0";"1731";"0";"2";"72";"34937";"9";"1";"1"
"230989";"68,51271097594065";"0,29848737341366494";"6";"0,311742180230472";"0,0000399398276203638";"2";"5";"7";"0,0009154053662146633";"31";"0,550000011920929";"1057";"0";"9";"72";"34939";"9";"1";"1"
"230990";"0";"0,2882520425847982";"6";"0,3022153031279056";"0,000025647223499218915";"1";"1";"2";"0,0002935548706042424";"21";"0,5";"1057";"0";"3";"72";"34940";"9";"1";"1"
"230991";"0";"0,2911352838209552";"7";"0,3046693661359716";"0,00007493141049720058";"1";"1";"2";"0,0208293881786728";"34";"0";"1057";"0";"4";"72";"34942";"9";"1";"4"
"230992";"0";"0";"0";"0";"0,000056052220586171004";"3";"0";"3";"0,0031181658736068375";"31";"0";"69";"0";"3";"72";"34943";"9";"1";"1"
"230993";"49,90817967361639";"0,28173018753781004";"7";"0,29379837827335975";"0,000027931347106362052";"2";"3";"5";"0,0006836987468680568";"5";"0,5";"1057";"0";"6";"72";"34944";"9";"1";"4"
"230994";"162,90777636485808";"0,2856704698809962";"7";"0,29833634978577755";"0,00004319884041388498";"4";"5";"9";"0,0018826261077071619";"31";"0,2678571343421936";"1057";"0";"15";"72";"34946";"9";"1";"1"
"230995";"0";"0,2889578163771712";"6";"0,3030198940890202";"0,00002191810650893231";"1";"3";"4";"0,00021615333013942775";"5";"0,3333333432674408";"1732";"0";"4";"72";"34947";"9";"1";"4"
"230996";"7565";"0,2167760554857329";"8";"0,22209576980889756";"0,000056773470843080284";"1";"1";"2";"0,005258765137797842";"31";"0";"1057";"0";"2";"72";"34949";"9";"4";"4"
