"totalPost";"userId";"profile_1";"profile_2"
"1";"47019";"1";"1"
"1";"47057";"1";"1"
"1";"47103";"1";"1"
"1";"47160";"4";"4"
"1";"47276";"4";"4"
"1";"47302";"1";"1"
"2";"47322";"4";"4"
"3";"47355";"4";"4"
"1";"47507";"4";"4"
"1";"47510";"1";"1"
"2";"47535";"4";"4"
"1";"47548";"4";"4"
"1";"47554";"1";"1"
"1";"47571";"4";"4"
"1";"47693";"1";"1"
"1";"47746";"4";"4"
"1";"47754";"1";"1"
"3";"47757";"4";"4"
"1";"47781";"1";"1"
"1";"47833";"1";"1"
"2";"48050";"1";"1"
"1";"48101";"4";"4"
"1";"48106";"1";"1"
"1";"48261";"1";"1"
"1";"48318";"1";"1"
"4";"48330";"4";"4"
"1";"48352";"1";"1"
"1";"48370";"1";"1"
"1";"48527";"1";"1"
"1";"48531";"4";"4"
"1";"48592";"1";"1"
"1";"48656";"1";"4"
"1";"48755";"4";"4"
"1";"48806";"1";"1"
"1";"48821";"1";"1"
"1";"48870";"1";"1"
"1";"48905";"4";"4"
"1";"48947";"1";"1"
"1";"48977";"1";"1"
"1";"49212";"1";"1"
"1";"49240";"1";"1"
"1";"49416";"1";"1"
"1";"49429";"1";"1"
"1";"49511";"1";"1"
"3";"49514";"4";"4"
"1";"49521";"1";"1"
"1";"49557";"1";"1"
"1";"49698";"1";"1"
"1";"49770";"1";"1"
"1";"49785";"1";"1"
"1";"49820";"1";"1"
"1";"49858";"1";"1"
"1";"49891";"1";"1"
"1";"50005";"1";"1"
"1";"50045";"1";"1"
"1";"50067";"1";"1"
"1";"50082";"1";"1"
"1";"50177";"1";"1"
